AUFO_Start_Date;AUFO_Start_Second;AUFO_End_Second;AUFO_GRP_Forecast
20120809;39900;41099;0,081998
20120809;41100;42299;0,09576
20120809;42300;43499;0,08278
20120809;43500;44699;0,08235
20120809;44700;45899;0,111133
20120719;71280;72179;0,738415
20120719;72180;73079;1,20413
20120719;73080;73979;1,12134
20120719;73980;74879;1,158745
20120719;74880;75779;0,987804
20120719;75780;77099;1,072447
20120719;77100;78299;1,005236
20120719;78300;79499;0,796868
20120719;79500;80699;0,462149
20120719;80700;81899;0,408044
20120719;81900;83099;0,243131
20120719;83100;86399;0,193523
20120720;0;14699;1E-06
20120720;14700;18299;0,008138
20120720;18300;21899;0,061094
20120720;21900;23099;0,032832
20120720;23100;24299;0,080693
20120720;24300;25499;0,08066
20120720;25500;26699;0,09026
20120720;26700;27899;0,054063
20120720;27900;29099;0,034128
20120720;29100;30299;0,042976
20120720;30300;31499;0,055359
20120720;31500;32699;0,083164
20120720;32700;33899;0,044283
20120720;33900;35099;0,047409
20120720;35100;36299;0,053913
20120720;36300;37499;0,060483
20120720;37500;38699;0,067885
20120720;38700;39899;0,054851
20120720;39900;41099;0,04744
20120720;41100;42299;0,066449
20120720;42300;43499;0,046186
20120720;43500;44699;0,052257
20120720;44700;45899;0,057052
20120720;45900;47099;0,022135
20120720;47100;48299;0,031274
20120720;48300;49499;0,127082
20120720;49500;50699;0,09756
20120720;50700;51899;0,089973
20120720;51900;53099;0,129317
20120720;53100;54299;0,08988
20120720;54300;55499;0,061835
20120720;55500;56699;0,06172
20120720;56700;57899;0,057003
20120720;57900;59099;0,052208
20120720;59100;60299;0,028637
20120720;60300;61499;0,036789
20120720;61500;62699;0,064944
20120720;62700;63899;0,084089
20120720;63900;65099;0,044959
20120720;65100;66299;0,119197
20120720;66300;67499;0,136107
20120720;67500;68579;0,102846
20120720;68580;69479;0,20336
20120720;69480;70379;0,218069
20120720;70380;71279;0,222024
20120720;71280;72179;0,156999
20120720;72180;73079;0,555188
20120720;73080;73979;0,343998
20120720;73980;74879;0,60688
20120720;74880;75779;0,39993
20120720;75780;77099;0,30798
20120720;77100;78299;0,615467
20120720;78300;79499;0,271151
20120720;79500;80699;0,093727
20120720;80700;81899;0,079257
20120720;81900;83099;0,056969
20120720;83100;86399;0,078996
20120721;0;14699;1E-06
20120721;14700;18299;0,000706
20120721;18300;21899;0,018411
20120721;21900;23099;0,04585
20120721;23100;24299;0,066252
20120721;24300;25499;0,087997
20120721;25500;26699;0,079765
20120721;26700;27899;0,120219
20120721;27900;29099;0,083566
20120721;29100;30299;0,008899
20120721;30300;31499;0,045959
20120721;31500;32699;0,05766
20120721;32700;33899;0,045542
20120721;33900;35099;0,040317
20120721;35100;36299;0,106977
20120721;36300;37499;0,094025
20120721;37500;38699;0,125934
20120721;38700;39899;0,079516
20120721;39900;41099;0,046846
20120721;41100;42299;0,043348
20120721;42300;43499;0,04837
20120721;43500;44699;0,123814
20120721;44700;45899;0,16171
20120721;45900;47099;0,100023
20120721;47100;48299;0,172997
20120721;48300;49499;0,182901
20120721;49500;50699;0,072784
20120721;50700;51899;0,193367
20120721;51900;53099;0,179192
20120721;53100;54299;0,16179
20120721;54300;55499;0,115449
20120721;55500;56699;0,164484
20120721;56700;57899;0,184235
20120721;57900;59099;0,128058
20120721;59100;60299;0,117828
20120721;60300;61499;0,118215
20120721;61500;62699;0,068238
20120721;62700;63899;0,066546
20120721;63900;65099;0,067195
20120721;65100;66299;0,138413
20120721;66300;67499;0,157961
20120721;67500;68579;0,102643
20120721;68580;69479;0,210503
20120721;69480;70379;0,238076
20120721;70380;71279;0,26565
20120721;71280;72179;0,118797
20120721;72180;73079;0,2242
20120721;73080;73979;0,290956
20120721;73980;74879;0,357714
20120721;74880;75779;0,263227
20120721;75780;77099;0,356591
20120721;77100;78299;0,366151
20120721;78300;79499;0,298725
20120721;79500;80699;0,22115
20120721;80700;81899;0,333501
20120721;81900;83099;0,183857
20120721;83100;86399;0,108593
20120722;0;14699;1E-06
20120722;14700;18299;0,025658
20120722;18300;21899;0,060779
20120722;21900;23099;0,059882
20120722;23100;24299;0,088972
20120722;24300;25499;0,055327
20120722;25500;26699;0,110292
20120722;26700;27899;0,083973
20120722;27900;29099;0,092415
20120722;29100;30299;0,021694
20120722;30300;31499;0,052869
20120722;31500;32699;0,04104
20120722;32700;33899;0,086922
20120722;33900;35099;0,041243
20120722;35100;36299;0,061781
20120722;36300;37499;0,044357
20120722;37500;38699;0,137818
20120722;38700;39899;0,105095
20120722;39900;41099;0,09865
20120722;41100;42299;0,124747
20120722;42300;43499;0,071082
20120722;43500;44699;0,060774
20120722;44700;45899;0,093558
20120722;45900;47099;0,034956
20120722;47100;48299;0,054586
20120722;48300;49499;0,045278
20120722;49500;50699;0,039617
20120722;50700;51899;0,043469
20120722;51900;53099;0,052397
20120722;53100;54299;0,038887
20120722;54300;55499;0,014467
20120722;55500;56699;0,065359
20120722;56700;57899;0,075256
20120722;57900;59099;0,155771
20120722;59100;60299;0,21305
20120722;60300;61499;0,132247
20120722;61500;62699;0,136038
20120722;62700;63899;0,168137
20120722;63900;65099;0,126355
20120722;65100;66299;0,257361
20120722;66300;67499;0,227221
20120722;67500;68579;0,134276
20120722;68580;69479;0,237771
20120722;69480;70379;0,265057
20120722;70380;71279;0,292343
20120722;71280;72179;0,322257
20120722;72180;73079;0,413674
20120722;73080;73979;0,43679
20120722;73980;74879;0,459907
20120722;74880;75779;0,302254
20120722;75780;77099;0,37471
20120722;77100;78299;0,534565
20120722;78300;79499;0,194896
20120722;79500;80699;0,187117
20120722;80700;81899;0,182643
20120722;81900;83099;0,159057
20120722;83100;86399;0,112727
20120723;0;14699;1E-06
20120723;14700;18299;0,06974
20120809;45900;47099;0,13125
20120809;47100;48299;0,109228
20120809;48300;49499;0,154278
20120809;49500;50699;0,128126
20120809;50700;51899;0,109261
20120809;51900;53099;0,13081
20120809;53100;54299;0,088362
20120809;54300;55499;0,043034
20120809;55500;56699;0,049326
20120809;56700;57899;0,016097
20120809;57900;59099;0,055593
20120809;59100;60299;0,068681
20120809;60300;61499;0,040716
20120809;61500;62699;0,044303
20120809;62700;63899;0,099006
20120809;63900;65099;0,070007
20120809;65100;66299;0,185475
20120809;66300;67499;0,312289
20120809;67500;68579;0,393512
20120809;68580;69479;0,738308
20120809;69480;70379;0,936275
20120809;70380;71279;1,141317
20120809;71280;72179;1,089434
20120809;72180;73079;0,977327
20120809;73080;73979;1,232035
20120809;73980;74879;1,151711
20120809;74880;75779;1,224543
20120809;75780;77099;0,899942
20120809;77100;78299;0,878412
20120809;78300;79499;0,585527
20120809;79500;80699;0,45298
20120809;80700;81899;0,327067
20120809;81900;83099;0,246132
20120809;83100;86399;0,228746
20120810;0;14699;1E-06
20120810;14700;18299;0,02522
20120810;18300;21899;0,047569
20120810;21900;23099;0,056027
20120810;23100;24299;0,067016
20120810;24300;25499;0,052701
20120810;25500;26699;0,085746
20120810;26700;27899;0,1046
20120810;27900;29099;0,075222
20120810;29100;30299;0,063058
20120810;30300;31499;0,084435
20120810;31500;32699;0,097464
20120810;32700;33899;0,144862
20120810;33900;35099;0,148871
20120810;35100;36299;0,067736
20120810;36300;37499;0,112226
20120810;37500;38699;0,049557
20120810;38700;39899;0,022793
20120810;39900;41099;0,029838
20120810;41100;42299;0,045142
20120810;42300;43499;0,056044
20120810;43500;44699;0,075926
20120810;44700;45899;0,105613
20120810;45900;47099;0,075464
20120810;47100;48299;0,032995
20120810;48300;49499;0,108106
20120810;49500;50699;0,054848
20120810;50700;51899;0,063586
20120810;51900;53099;0,096757
20120810;53100;54299;0,06834
20120810;54300;55499;0,056862
20120810;55500;56699;0,049518
20120810;56700;57899;0,060375
20120810;57900;59099;0,096168
20120810;59100;60299;0,096919
20120810;60300;61499;0,054034
20120810;61500;62699;0,038223
20120810;62700;63899;0,100888
20120810;63900;65099;0,089405
20120810;65100;66299;0,150227
20120810;66300;67499;0,199262
20120810;67500;68579;0,210598
20120810;68580;69479;0,243027
20120810;69480;70379;0,328238
20120810;70380;71279;0,34253
20120810;71280;72179;0,257318
20120810;72180;73079;0,446598
20120810;73080;73979;0,344783
20120810;73980;74879;0,435874
20120810;74880;75779;0,289444
20120810;75780;77099;0,463484
20120810;77100;78299;0,332856
20120810;78300;79499;0,202012
20120810;79500;80699;0,138418
20120810;80700;81899;0,070032
20120810;81900;83099;0,031325
20120810;83100;86399;0,057957
20120811;0;14699;1E-06
20120811;14700;18299;0,003961
20120811;18300;21899;0,018639
20120811;21900;23099;0,027683
20120811;23100;24299;0,028715
20120811;24300;25499;0,026296
20120811;25500;26699;0,034736
20120811;26700;27899;0,105172
20120811;27900;29099;0,035606
20120811;29100;30299;0,022006
20120811;30300;31499;0,036495
20120811;31500;32699;0,035284
20120811;32700;33899;0,035997
20120811;33900;35099;0,040235
20120811;35100;36299;0,011331
20120811;36300;37499;0,031911
20120811;37500;38699;0,030229
20120811;38700;39899;0,024947
20120811;39900;41099;0,029695
20120811;41100;42299;0,014772
20120811;42300;43499;0,027876
20120811;43500;44699;0,063835
20120811;44700;45899;0,133394
20120811;45900;47099;0,113007
20120811;47100;48299;0,162418
20120811;48300;49499;0,152868
20120811;49500;50699;0,15144
20120811;50700;51899;0,130145
20120811;51900;53099;0,183994
20120811;53100;54299;0,226937
20120811;54300;55499;0,195837
20120811;55500;56699;0,270624
20120811;56700;57899;0,1802
20120811;57900;59099;0,113434
20120811;59100;60299;0,077572
20120811;60300;61499;0,09303
20120811;61500;62699;0,067905
20120811;62700;63899;0,11169
20120811;63900;65099;0,065866
20120811;65100;66299;0,113338
20120811;66300;67499;0,187121
20120811;67500;68579;0,092815
20120811;68580;69479;0,268514
20120811;69480;70379;0,258005
20120811;70380;71279;0,291086
20120811;71280;72179;0,192867
20120811;72180;73079;0,301146
20120811;73080;73979;0,344335
20120811;73980;74879;0,387524
20120811;74880;75779;0,261785
20120811;75780;77099;0,288689
20120811;77100;78299;0,297182
20120811;78300;79499;0,257004
20120811;79500;80699;0,20457
20120811;80700;81899;0,25866
20120811;81900;83099;0,247006
20120811;83100;86399;0,192689
20120812;0;14699;1E-06
20120812;14700;18299;0,015445
20120812;18300;21899;0,007232
20120812;21900;23099;0,014421
20120812;23100;24299;0,073368
20120812;24300;25499;0,054198
20120812;25500;26699;0,075013
20120812;26700;27899;0,078357
20120812;27900;29099;0,031369
20120812;29100;30299;0,076533
20120812;30300;31499;0,032349
20120812;31500;32699;0,051297
20120812;32700;33899;0,04681
20120812;33900;35099;0,034043
20120812;35100;36299;0,082336
20120812;36300;37499;0,054032
20120812;37500;38699;0,102178
20120812;38700;39899;0,06993
20120812;39900;41099;0,070221
20120812;41100;42299;0,080511
20120812;42300;43499;0,050141
20120812;43500;44699;0,097638
20120812;44700;45899;0,111299
20120812;45900;47099;0,076074
20120812;47100;48299;0,06142
20120812;48300;49499;0,056239
20120812;49500;50699;0,028211
20120812;50700;51899;0,03244
20120812;51900;53099;0,04361
20120812;53100;54299;0,04279
20120812;54300;55499;0,038458
20120812;55500;56699;0,046687
20120812;56700;57899;0,05749
20120812;57900;59099;0,076897
20120812;59100;60299;0,075116
20120812;60300;61499;0,044691
20120812;61500;62699;0,074616
20120723;18300;21899;0,105427
20120723;21900;23099;0,19451
20120723;23100;24299;0,224389
20120723;24300;25499;0,190303
20120723;25500;26699;0,116042
20120723;26700;27899;0,101261
20120723;27900;29099;0,111375
20120723;29100;30299;0,096628
20120723;30300;31499;0,08658
20120723;31500;32699;0,044623
20120723;32700;33899;0,127563
20120723;33900;35099;0,114956
20120723;35100;36299;0,100378
20120723;36300;37499;0,138158
20120723;37500;38699;0,095068
20120723;38700;39899;0,098141
20120723;39900;41099;0,087879
20120723;41100;42299;0,10538
20120723;42300;43499;0,084035
20120723;43500;44699;0,086221
20120723;44700;45899;0,087927
20120723;45900;47099;0,087953
20120723;47100;48299;0,127711
20120723;48300;49499;0,135627
20120723;49500;50699;0,10421
20120723;50700;51899;0,10352
20120723;51900;53099;0,088757
20120723;53100;54299;0,077869
20120723;54300;55499;0,060579
20120723;55500;56699;0,103712
20120723;56700;57899;0,046088
20120723;57900;59099;0,014906
20120723;59100;60299;0,020487
20120723;60300;61499;0,040618
20120723;61500;62699;0,070193
20120723;62700;63899;0,081416
20120723;63900;65099;0,075862
20120723;65100;66299;0,114223
20120723;66300;67499;0,227204
20120723;67500;68579;0,249459
20120723;68580;69479;0,356016
20120723;69480;70379;0,349081
20120723;70380;71279;0,378665
20120723;71280;72179;0,366638
20120723;72180;73079;0,354611
20120723;73080;73979;0,427758
20120723;73980;74879;0,442159
20120723;74880;75779;0,432476
20120723;75780;77099;0,215873
20120723;77100;78299;0,189348
20120723;78300;79499;0,130311
20120723;79500;80699;0,100878
20120723;80700;81899;0,086135
20120723;81900;83099;0,071197
20120723;83100;86399;0,122659
20120724;0;14699;1E-06
20120724;14700;18299;0,029697
20120724;18300;21899;0,035735
20120724;21900;23099;0,089247
20120724;23100;24299;0,101544
20120724;24300;25499;0,068741
20120724;25500;26699;0,139027
20120724;26700;27899;0,082759
20120724;27900;29099;0,109856
20120724;29100;30299;0,110437
20120724;30300;31499;0,133703
20120724;31500;32699;0,073019
20120724;32700;33899;0,20112
20120724;33900;35099;0,150458
20120724;35100;36299;0,069307
20120724;36300;37499;0,130121
20120724;37500;38699;0,052863
20120724;38700;39899;0,068517
20120724;39900;41099;0,089679
20120724;41100;42299;0,101694
20120724;42300;43499;0,099632
20120724;43500;44699;0,059265
20120724;44700;45899;0,138294
20120724;45900;47099;0,070801
20120724;47100;48299;0,040175
20120724;48300;49499;0,076923
20120724;49500;50699;0,100436
20120724;50700;51899;0,084633
20120724;51900;53099;0,124845
20120724;53100;54299;0,111993
20120724;54300;55499;0,091192
20120724;55500;56699;0,083734
20120724;56700;57899;0,012601
20120724;57900;59099;0,032377
20120724;59100;60299;0,013682
20120724;60300;61499;0,050013
20120724;61500;62699;0,075249
20120724;62700;63899;0,103598
20120724;63900;65099;0,078234
20120724;65100;66299;0,133295
20120724;66300;67499;0,300231
20120724;67500;68579;0,27771
20120724;68580;69479;0,452636
20120724;69480;70379;0,464484
20120724;70380;71279;0,570902
20120724;71280;72179;0,884757
20120724;72180;73079;0,466232
20120724;73080;73979;0,562331
20120724;73980;74879;0,533402
20120724;74880;75779;0,899373
20120724;75780;77099;0,474858
20120724;77100;78299;0,407736
20120724;78300;79499;0,199698
20120724;79500;80699;0,175374
20120724;80700;81899;0,157532
20120724;81900;83099;0,114265
20120724;83100;86399;0,100005
20120725;0;14699;1E-06
20120725;14700;18299;0,003264
20120725;18300;21899;0,039377
20120725;21900;23099;0,067118
20120725;23100;24299;0,093295
20120725;24300;25499;0,081309
20120725;25500;26699;0,165222
20120725;26700;27899;0,127246
20120725;27900;29099;0,187096
20120725;29100;30299;0,176501
20120725;30300;31499;0,125417
20120725;31500;32699;0,052905
20120725;32700;33899;0,197603
20120725;33900;35099;0,146658
20120725;35100;36299;0,081019
20120725;36300;37499;0,144783
20120725;37500;38699;0,083326
20120725;38700;39899;0,049327
20120725;39900;41099;0,084027
20120725;41100;42299;0,123821
20120725;42300;43499;0,081191
20120725;43500;44699;0,114722
20120725;44700;45899;0,091323
20120725;45900;47099;0,10858
20120725;47100;48299;0,12248
20120725;48300;49499;0,098976
20120725;49500;50699;0,073779
20120725;50700;51899;0,076439
20120725;51900;53099;0,101905
20120725;53100;54299;0,080745
20120725;54300;55499;0,041717
20120725;55500;56699;0,049086
20120725;56700;57899;0,018908
20120725;57900;59099;0,015908
20120725;59100;60299;0,018538
20120725;60300;61499;0,010099
20120725;61500;62699;0,005937
20120725;62700;63899;0,06584
20120725;63900;65099;0,030408
20120725;65100;66299;0,068029
20120725;66300;67499;0,143766
20120725;67500;68579;0,320571
20120725;68580;69479;0,597376
20120725;69480;70379;0,621624
20120725;70380;71279;0,848516
20120725;71280;72179;0,408772
20120725;72180;73079;0,714698
20120725;73080;73979;0,60108
20120725;73980;74879;0,576212
20120725;74880;75779;0,405807
20120725;75780;77099;0,438968
20120725;77100;78299;0,299916
20120725;78300;79499;0,273605
20120725;79500;80699;0,226686
20120725;80700;81899;0,157192
20120725;81900;83099;0,071449
20120725;83100;86399;0,178909
20120726;0;14699;1E-06
20120726;14700;18299;0,042175
20120726;18300;21899;0,06287
20120726;21900;23099;0,086124
20120726;23100;24299;0,041962
20120726;24300;25499;0,071522
20120726;25500;26699;0,089199
20120726;26700;27899;0,04103
20120726;27900;29099;0,025675
20120726;29100;30299;0,071227
20120726;30300;31499;0,085951
20120726;31500;32699;0,039226
20120726;32700;33899;0,101839
20120726;33900;35099;0,179153
20120726;35100;36299;0,050988
20120726;36300;37499;0,096559
20120812;62700;63899;0,16754
20120812;63900;65099;0,146034
20120812;65100;66299;0,205766
20120812;66300;67499;0,240679
20120812;67500;68579;0,158673
20120812;68580;69479;0,232025
20120812;69480;70379;0,147001
20120812;70380;71279;0,281949
20120812;71280;72179;0,252682
20120812;72180;73079;0,257706
20120812;73080;73979;0,221966
20120812;73980;74879;0,313897
20120812;74880;75779;0,203402
20120812;75780;77099;0,268191
20120812;77100;78299;0,295919
20120812;78300;79499;0,165434
20120812;79500;80699;0,152255
20120812;80700;81899;0,141084
20120812;81900;83099;0,102217
20120812;83100;86399;0,089795
20120813;0;14699;1E-06
20120813;14700;18299;0,038889
20120813;18300;21899;0,033901
20120813;21900;23099;0,048208
20120813;23100;24299;0,07532
20120813;24300;25499;0,041187
20120813;25500;26699;0,09948
20120813;26700;27899;0,106893
20120813;27900;29099;0,147628
20120813;29100;30299;0,030434
20120813;30300;31499;0,067991
20120813;31500;32699;0,060418
20120813;32700;33899;0,152951
20120813;33900;35099;0,0831
20120813;35100;36299;0,031298
20120813;36300;37499;0,046622
20120813;37500;38699;0,045004
20120813;38700;39899;0,030658
20120813;39900;41099;0,103234
20120813;41100;42299;0,083753
20120813;42300;43499;0,034992
20120813;43500;44699;0,106485
20120813;44700;45899;0,137119
20120813;45900;47099;0,125786
20120813;47100;48299;0,10451
20120813;48300;49499;0,098478
20120813;49500;50699;0,060662
20120813;50700;51899;0,057253
20120813;51900;53099;0,089616
20120813;53100;54299;0,125735
20120813;54300;55499;0,076253
20120813;55500;56699;0,058872
20120813;56700;57899;0,030683
20120813;57900;59099;0,079157
20120813;59100;60299;0,094812
20120813;60300;61499;0,060485
20120813;61500;62699;0,026385
20120813;62700;63899;0,051278
20120813;63900;65099;0,062335
20120813;65100;66299;0,135428
20120813;66300;67499;0,197921
20120813;67500;68579;0,200564
20120813;68580;69479;0,270906
20120813;69480;70379;0,330793
20120813;70380;71279;0,459472
20120813;71280;72179;0,546831
20120813;72180;73079;0,4104
20120813;73080;73979;0,358723
20120813;73980;74879;0,359585
20120813;74880;75779;0,314162
20120813;75780;77099;0,267275
20120813;77100;78299;0,176803
20120813;78300;79499;0,167425
20120813;79500;80699;0,113712
20120813;80700;81899;0,035954
20120813;81900;83099;0,068721
20120813;83100;86399;0,096954
20120814;0;14699;1E-06
20120814;14700;18299;0,026827
20120814;18300;21899;0,033714
20120814;21900;23099;0,166124
20120814;23100;24299;0,22904
20120814;24300;25499;0,23294
20120814;25500;26699;0,180842
20120814;26700;27899;0,148749
20120814;27900;29099;0,044411
20120814;29100;30299;0,057314
20120814;30300;31499;0,032915
20120814;31500;32699;0,037106
20120814;32700;33899;0,041839
20120814;33900;35099;0,231942
20120814;35100;36299;0,133486
20120814;36300;37499;0,043023
20120814;37500;38699;0,050969
20120814;38700;39899;0,025971
20120814;39900;41099;0,031293
20120814;41100;42299;0,006209
20120814;42300;43499;0,034533
20120814;43500;44699;0,026265
20120814;44700;45899;0,020083
20120814;45900;47099;0,045679
20120814;47100;48299;0,078883
20120814;48300;49499;0,085514
20120814;49500;50699;0,084117
20120814;50700;51899;0,074052
20120814;51900;53099;0,063805
20120814;53100;54299;0,088248
20120814;54300;55499;0,032098
20120814;55500;56699;0,032916
20120814;56700;57899;0,068719
20120814;57900;59099;0,039245
20120814;59100;60299;0,073047
20120814;60300;61499;0,059215
20120814;61500;62699;0,073572
20120814;62700;63899;0,072064
20120814;63900;65099;0,091206
20120814;65100;66299;0,174259
20120814;66300;67499;0,25077
20120814;67500;68579;0,31865
20120814;68580;69479;0,574989
20120814;69480;70379;0,627258
20120814;70380;71279;0,587032
20120814;71280;72179;0,57983
20120814;72180;73079;0,515702
20120814;73080;73979;0,535919
20120814;73980;74879;0,592827
20120814;74880;75779;0,108157
20120814;75780;77099;0,125386
20120814;77100;78299;0,143884
20120814;78300;79499;0,112703
20120814;79500;80699;0,117529
20120814;80700;81899;0,199416
20120814;81900;83099;0,143009
20120814;83100;86399;0,123357
20120815;0;14699;1E-06
20120815;14700;18299;0,00916
20120815;18300;21899;0,017593
20120815;21900;23099;1E-06
20120815;23100;24299;0,014001
20120815;24300;25499;0,033491
20120815;25500;26699;0,060074
20120815;26700;27899;0,084545
20120815;27900;29099;0,110519
20120815;29100;30299;0,044298
20120815;30300;31499;0,038465
20120815;31500;32699;0,034767
20120815;32700;33899;0,052715
20120815;33900;35099;0,003313
20120815;35100;36299;0,021364
20120815;36300;37499;0,02787
20120815;37500;38699;0,13471
20120815;38700;39899;0,113881
20120815;39900;41099;0,117086
20120815;41100;42299;0,145248
20120815;42300;43499;0,175387
20120815;43500;44699;0,145121
20120815;44700;45899;0,149086
20120815;45900;47099;0,082293
20120815;47100;48299;0,055514
20120815;48300;49499;0,038691
20120815;49500;50699;0,026939
20120815;50700;51899;0,073484
20120815;51900;53099;0,128673
20120815;53100;54299;0,063579
20120815;54300;55499;0,091163
20120815;55500;56699;0,084429
20120815;56700;57899;0,10498
20120815;57900;59099;0,090664
20120815;59100;60299;0,098698
20120815;60300;61499;0,043592
20120815;61500;62699;0,066215
20120815;62700;63899;0,239203
20120815;63900;65099;0,195826
20120815;65100;66299;0,308646
20120815;66300;67499;0,312228
20120815;67500;68579;0,216199
20120815;68580;69479;0,220749
20120815;69480;70379;0,256186
20120815;70380;71279;0,291624
20120815;71280;72179;0,16842
20120815;72180;73079;0,281098
20120815;73080;73979;0,382962
20120815;73980;74879;0,236087
20120815;74880;75779;0,155525
20120815;75780;77099;0,343708
20120726;37500;38699;0,076989
20120726;38700;39899;0,074477
20120726;39900;41099;0,062729
20120726;41100;42299;0,056845
20120726;42300;43499;0,039564
20120726;43500;44699;0,076264
20120726;44700;45899;0,094272
20120726;45900;47099;0,040804
20120726;47100;48299;0,107441
20120726;48300;49499;0,108821
20120726;49500;50699;0,108359
20120726;50700;51899;0,090845
20120726;51900;53099;0,14555
20120726;53100;54299;0,113197
20120726;54300;55499;0,069054
20120726;55500;56699;0,099264
20120726;56700;57899;0,048039
20120726;57900;59099;0,027343
20120726;59100;60299;0,039096
20120726;60300;61499;0,014609
20120726;61500;62699;0,049601
20120726;62700;63899;0,053451
20120726;63900;65099;0,042041
20120726;65100;66299;0,324645
20120726;66300;67499;0,38768
20120726;67500;68579;0,456042
20120726;68580;69479;0,952846
20120726;69480;70379;0,94935
20120726;70380;71279;1,116249
20120726;71280;72179;0,769542
20120726;72180;73079;1,405989
20120726;73080;73979;1,320395
20120726;73980;74879;1,32802
20120726;74880;75779;1,043949
20120726;75780;77099;1,132089
20120726;77100;78299;1,0139
20120726;78300;79499;0,833402
20120726;79500;80699;0,546922
20120726;80700;81899;0,505053
20120726;81900;83099;0,305775
20120726;83100;86399;0,197141
20120727;0;14699;1E-06
20120727;14700;18299;0,008088
20120727;18300;21899;0,060724
20120727;21900;23099;0,032633
20120727;23100;24299;0,080204
20120727;24300;25499;0,080171
20120727;25500;26699;0,089713
20120727;26700;27899;0,053735
20120727;27900;29099;0,033921
20120727;29100;30299;0,042715
20120727;30300;31499;0,055023
20120727;31500;32699;0,08266
20120727;32700;33899;0,044015
20120727;33900;35099;0,047121
20120727;35100;36299;0,053587
20120727;36300;37499;0,060116
20120727;37500;38699;0,067474
20120727;38700;39899;0,054518
20120727;39900;41099;0,047153
20120727;41100;42299;0,066046
20120727;42300;43499;0,045906
20120727;43500;44699;0,05194
20120727;44700;45899;0,056706
20120727;45900;47099;0,022001
20120727;47100;48299;0,031084
20120727;48300;49499;0,126312
20120727;49500;50699;0,096968
20120727;50700;51899;0,089428
20120727;51900;53099;0,128533
20120727;53100;54299;0,089335
20120727;54300;55499;0,06146
20120727;55500;56699;0,061346
20120727;56700;57899;0,056657
20120727;57900;59099;0,051892
20120727;59100;60299;0,028463
20120727;60300;61499;0,036566
20120727;61500;62699;0,06455
20120727;62700;63899;0,083579
20120727;63900;65099;0,044687
20120727;65100;66299;0,118474
20120727;66300;67499;0,135282
20120727;67500;68579;0,102222
20120727;68580;69479;0,202127
20120727;69480;70379;0,216747
20120727;70380;71279;0,220678
20120727;71280;72179;0,156047
20120727;72180;73079;0,551822
20120727;73080;73979;0,341912
20120727;73980;74879;0,6032
20120727;74880;75779;0,397505
20120727;75780;77099;0,306113
20120727;77100;78299;0,611736
20120727;78300;79499;0,269507
20120727;79500;80699;0,093159
20120727;80700;81899;0,078777
20120727;81900;83099;0,056624
20120727;83100;86399;0,078517
20120728;0;14699;1E-06
20120728;14700;18299;0,000701
20120728;18300;21899;0,0183
20120728;21900;23099;0,045572
20120728;23100;24299;0,065851
20120728;24300;25499;0,087464
20120728;25500;26699;0,079281
20120728;26700;27899;0,11949
20120728;27900;29099;0,083059
20120728;29100;30299;0,008845
20120728;30300;31499;0,04568
20120728;31500;32699;0,05731
20120728;32700;33899;0,045266
20120728;33900;35099;0,040073
20120728;35100;36299;0,106328
20120728;36300;37499;0,093455
20120728;37500;38699;0,125171
20120728;38700;39899;0,079034
20120728;39900;41099;0,046562
20120728;41100;42299;0,043085
20120728;42300;43499;0,048077
20120728;43500;44699;0,123063
20120728;44700;45899;0,160729
20120728;45900;47099;0,099416
20120728;47100;48299;0,171948
20120728;48300;49499;0,181792
20120728;49500;50699;0,072343
20120728;50700;51899;0,192195
20120728;51900;53099;0,178105
20120728;53100;54299;0,160809
20120728;54300;55499;0,114749
20120728;55500;56699;0,163487
20120728;56700;57899;0,183118
20120728;57900;59099;0,127282
20120728;59100;60299;0,117114
20120728;60300;61499;0,117498
20120728;61500;62699;0,067824
20120728;62700;63899;0,066143
20120728;63900;65099;0,066788
20120728;65100;66299;0,137574
20120728;66300;67499;0,157003
20120728;67500;68579;0,102021
20120728;68580;69479;0,209227
20120728;69480;70379;0,236633
20120728;70380;71279;0,264039
20120728;71280;72179;0,118077
20120728;72180;73079;0,22284
20120728;73080;73979;0,289192
20120728;73980;74879;0,355545
20120728;74880;75779;0,261631
20120728;75780;77099;0,354429
20120728;77100;78299;0,363931
20120728;78300;79499;0,296914
20120728;79500;80699;0,219809
20120728;80700;81899;0,331479
20120728;81900;83099;0,182742
20120728;83100;86399;0,107934
20120729;0;14699;1E-06
20120729;14700;18299;0,025502
20120729;18300;21899;0,06041
20120729;21900;23099;0,059519
20120729;23100;24299;0,088433
20120729;24300;25499;0,054992
20120729;25500;26699;0,109624
20120729;26700;27899;0,083464
20120729;27900;29099;0,091854
20120729;29100;30299;0,021563
20120729;30300;31499;0,052548
20120729;31500;32699;0,040791
20120729;32700;33899;0,086395
20120729;33900;35099;0,040993
20120729;35100;36299;0,061406
20120729;36300;37499;0,044088
20120729;37500;38699;0,136983
20120729;38700;39899;0,104458
20120729;39900;41099;0,098052
20120729;41100;42299;0,12399
20120729;42300;43499;0,070651
20120729;43500;44699;0,060406
20120729;44700;45899;0,092991
20120729;45900;47099;0,034744
20120729;47100;48299;0,054255
20120729;48300;49499;0,045004
20120729;49500;50699;0,039377
20120729;50700;51899;0,043205
20120729;51900;53099;0,052079
20120729;53100;54299;0,038651
20120815;77100;78299;0,211029
